x_shift,intercept,x,x^2,x^3,x^4,x^5,degree,laser energy,gate delay
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,163.21170855678943,-2.360427408837025,-0.011803868836122227,7.64738342707079e-05,6.950213234783839e-08,-3.868284567958473e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,-309.44511967364883,3.182618260598309,0.015147462712524007,-0.00010235947489023444,-8.317010965695482e-08,5.288266827640734e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,41.444591587320446,-1.7298493098395653,-0.004682038866273025,5.831177845731077e-05,1.708929426463785e-08,-2.9849536403378944e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,66.93139887479936,-1.6943789343451332,-0.004579549904227837,4.8365480065644235e-05,2.0754707144240743e-08,-2.394771847964802e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,151.13470251562933,1.0821096604971316,-0.0129254281315636,-6.9428012922424995e-06,7.768548870324547e-08,0,4,5,20000
600.0,229.0164544723358,-3.0234775567819243,-0.00899721908835076,7.940968170244903e-05,4.6562660075427016e-08,-3.759324628374168e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,-64.52196141507062,1.4096115372037028,0.0025703636814995504,-2.82287422087106e-05,-1.7671257846764142e-08,1.2037135266074931e-10,5,5,20000
600.0,137.99214952899536,-1.3848825422098057,-0.007181888650765688,3.859968663059222e-05,4.004577876759577e-08,-1.8458705081555148e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,144.5877957780343,-1.5078826508486585,-0.007622256265084653,5.075255155704121e-05,4.474248659470567e-08,-2.6499852608548183e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
